# x_val	y_val	p(x,y)
0.000000e+00	1.150399e+03	9.231801e-06
0.000000e+00	1.152700e+03	9.276759e-06
0.000000e+00	1.155001e+03	9.321883e-06
0.000000e+00	1.157302e+03	9.367172e-06
0.000000e+00	1.159603e+03	9.412628e-06
0.000000e+00	1.161903e+03	9.458251e-06
0.000000e+00	1.164204e+03	9.504040e-06
0.000000e+00	1.166505e+03	9.549996e-06
0.000000e+00	1.168806e+03	9.596120e-06
0.000000e+00	1.171107e+03	9.642411e-06
0.000000e+00	1.173407e+03	9.688871e-06
0.000000e+00	1.175708e+03	9.735498e-06
0.000000e+00	1.178009e+03	9.782294e-06
0.000000e+00	1.180310e+03	9.829259e-06
0.000000e+00	1.182611e+03	9.876393e-06
0.000000e+00	1.184911e+03	9.923696e-06
0.000000e+00	1.187212e+03	9.971169e-06
0.000000e+00	1.189513e+03	1.001881e-05
0.000000e+00	1.191814e+03	1.006662e-05
0.000000e+00	1.194115e+03	1.011461e-05
0.000000e+00	1.196415e+03	1.016276e-05
0.000000e+00	1.198716e+03	1.021109e-05
0.000000e+00	1.201017e+03	1.025958e-05
0.000000e+00	1.203318e+03	1.030825e-05
0.000000e+00	1.205619e+03	1.035709e-05
0.000000e+00	1.207919e+03	1.040610e-05
0.000000e+00	1.210220e+03	1.045528e-05
0.000000e+00	1.212521e+03	1.050464e-05
0.000000e+00	1.214822e+03	1.055416e-05
0.000000e+00	1.217123e+03	1.060386e-05
0.000000e+00	1.219423e+03	1.065374e-05
0.000000e+00	1.221724e+03	1.070379e-05
0.000000e+00	1.224025e+03	1.075401e-05
0.000000e+00	1.226326e+03	1.080440e-05
0.000000e+00	1.228627e+03	1.085497e-05
0.000000e+00	1.230927e+03	1.090572e-05
0.000000e+00	1.233228e+03	1.095663e-05
0.000000e+00	1.235529e+03	1.100773e-05
0.000000e+00	1.237830e+03	1.105899e-05
0.000000e+00	1.240131e+03	1.111044e-05
0.000000e+00	1.242431e+03	1.116206e-05
0.000000e+00	1.244732e+03	1.121385e-05
0.000000e+00	1.247033e+03	1.126582e-05
0.000000e+00	1.249334e+03	1.131797e-05
0.000000e+00	1.251635e+03	1.137029e-05
0.000000e+00	1.253935e+03	1.142279e-05
0.000000e+00	1.256236e+03	1.147547e-05
0.000000e+00	1.258537e+03	1.152832e-05
0.000000e+00	1.260838e+03	1.158135e-05
0.000000e+00	1.263139e+03	1.163456e-05
0.000000e+00	1.265439e+03	1.168795e-05
0.000000e+00	1.267740e+03	1.174151e-05
0.000000e+00	1.270041e+03	1.179525e-05
0.000000e+00	1.272342e+03	1.184917e-05
0.000000e+00	1.274643e+03	1.190327e-05
0.000000e+00	1.276943e+03	1.195755e-05
0.000000e+00	1.279244e+03	1.201200e-05
0.000000e+00	1.281545e+03	1.206664e-05
0.000000e+00	1.283846e+03	1.212145e-05
0.000000e+00	1.286147e+03	1.217645e-05
0.000000e+00	1.288447e+03	1.223162e-05
0.000000e+00	1.290748e+03	1.228697e-05
0.000000e+00	1.293049e+03	1.234251e-05
0.000000e+00	1.295350e+03	1.239822e-05
0.000000e+00	1.297651e+03	1.245411e-05
0.000000e+00	1.299951e+03	1.251019e-05
0.000000e+00	1.302252e+03	1.256644e-05
0.000000e+00	1.304553e+03	1.262288e-05
0.000000e+00	1.306854e+03	1.267949e-05
0.000000e+00	1.309155e+03	1.273629e-05
0.000000e+00	1.311455e+03	1.279327e-05
0.000000e+00	1.313756e+03	1.285043e-05
0.000000e+00	1.316057e+03	1.290777e-05
0.000000e+00	1.318358e+03	1.296530e-05
