# x_val	y_val	p(x,y)
0.000000e+00	6.607012e+02	1.003931e-05
0.000000e+00	6.635990e+02	1.009438e-05
0.000000e+00	6.664968e+02	1.014968e-05
0.000000e+00	6.693946e+02	1.020521e-05
0.000000e+00	6.722925e+02	1.026099e-05
0.000000e+00	6.751903e+02	1.031700e-05
0.000000e+00	6.780881e+02	1.037326e-05
0.000000e+00	6.809859e+02	1.042975e-05
0.000000e+00	6.838837e+02	1.048648e-05
0.000000e+00	6.867815e+02	1.054345e-05
0.000000e+00	6.896793e+02	1.060066e-05
0.000000e+00	6.925771e+02	1.065812e-05
0.000000e+00	6.954750e+02	1.071581e-05
0.000000e+00	6.983728e+02	1.077375e-05
0.000000e+00	7.012706e+02	1.083193e-05
0.000000e+00	7.041684e+02	1.089036e-05
0.000000e+00	7.070662e+02	1.094903e-05
0.000000e+00	7.099640e+02	1.100795e-05
0.000000e+00	7.128618e+02	1.106711e-05
0.000000e+00	7.157596e+02	1.112651e-05
0.000000e+00	7.186575e+02	1.118617e-05
0.000000e+00	7.215553e+02	1.124607e-05
0.000000e+00	7.244531e+02	1.130622e-05
0.000000e+00	7.273509e+02	1.136661e-05
0.000000e+00	7.302487e+02	1.142726e-05
0.000000e+00	7.331465e+02	1.148815e-05
0.000000e+00	7.360443e+02	1.154930e-05
0.000000e+00	7.389421e+02	1.161069e-05
0.000000e+00	7.418400e+02	1.167234e-05
0.000000e+00	7.447378e+02	1.173424e-05
0.000000e+00	7.476356e+02	1.179638e-05
0.000000e+00	7.505334e+02	1.185879e-05
0.000000e+00	7.534312e+02	1.192144e-05
0.000000e+00	7.563290e+02	1.198435e-05
0.000000e+00	7.592268e+02	1.204751e-05
0.000000e+00	7.621246e+02	1.211093e-05
0.000000e+00	7.650225e+02	1.217460e-05
0.000000e+00	7.679203e+02	1.223853e-05
0.000000e+00	7.708181e+02	1.230271e-05
0.000000e+00	7.737159e+02	1.236715e-05
0.000000e+00	7.766137e+02	1.243185e-05
0.000000e+00	7.795115e+02	1.249681e-05
0.000000e+00	7.824093e+02	1.256202e-05
0.000000e+00	7.853071e+02	1.262749e-05
0.000000e+00	7.882049e+02	1.269322e-05
0.000000e+00	7.911028e+02	1.275922e-05
0.000000e+00	7.940006e+02	1.282547e-05
0.000000e+00	7.968984e+02	1.289198e-05
0.000000e+00	7.997962e+02	1.295875e-05
0.000000e+00	8.026940e+02	1.302579e-05
0.000000e+00	8.055918e+02	1.309308e-05
0.000000e+00	8.084896e+02	1.316064e-05
0.000000e+00	8.113874e+02	1.322847e-05
0.000000e+00	8.142853e+02	1.329655e-05
0.000000e+00	8.171831e+02	1.336490e-05
0.000000e+00	8.200809e+02	1.343352e-05
0.000000e+00	8.229787e+02	1.350240e-05
0.000000e+00	8.258765e+02	1.357154e-05
0.000000e+00	8.287743e+02	1.364095e-05
0.000000e+00	8.316721e+02	1.371063e-05
0.000000e+00	8.345699e+02	1.378058e-05
0.000000e+00	8.374678e+02	1.385079e-05
0.000000e+00	8.403656e+02	1.392127e-05
0.000000e+00	8.432634e+02	1.399201e-05
0.000000e+00	8.461612e+02	1.406303e-05
0.000000e+00	8.490590e+02	1.413432e-05
0.000000e+00	8.519568e+02	1.420587e-05
0.000000e+00	8.548546e+02	1.427770e-05
0.000000e+00	8.577524e+02	1.434979e-05
0.000000e+00	8.606503e+02	1.442216e-05
0.000000e+00	8.635481e+02	1.449479e-05
0.000000e+00	8.664459e+02	1.456770e-05
0.000000e+00	8.693437e+02	1.464088e-05
0.000000e+00	8.722415e+02	1.471434e-05
0.000000e+00	8.751393e+02	1.478806e-05
0.000000e+00	8.780371e+02	1.486206e-05
0.000000e+00	8.809349e+02	1.493634e-05
0.000000e+00	8.838328e+02	1.501088e-05
0.000000e+00	8.867306e+02	1.508571e-05
0.000000e+00	8.896284e+02	1.516080e-05
0.000000e+00	8.925262e+02	1.523618e-05
0.000000e+00	8.954240e+02	1.531183e-05
0.000000e+00	8.983218e+02	1.538775e-05
0.000000e+00	9.012196e+02	1.546395e-05
0.000000e+00	9.041174e+02	1.554043e-05
0.000000e+00	9.070153e+02	1.561718e-05
0.000000e+00	9.099131e+02	1.569422e-05
0.000000e+00	9.128109e+02	1.577153e-05
0.000000e+00	9.157087e+02	1.584912e-05
0.000000e+00	9.186065e+02	1.592698e-05
0.000000e+00	9.215043e+02	1.600513e-05
