# q	y_q
6.886887e-01	3.748632e+03
6.896897e-01	3.752367e+03
6.906907e-01	3.756102e+03
6.916917e-01	3.759837e+03
6.926927e-01	3.763572e+03
6.936937e-01	3.767307e+03
6.946947e-01	3.771042e+03
6.956957e-01	3.774776e+03
6.966967e-01	3.778511e+03
6.976977e-01	3.782246e+03
6.986987e-01	3.785981e+03
6.996997e-01	3.789716e+03
7.007007e-01	3.793451e+03
7.017017e-01	3.797186e+03
7.027027e-01	3.800921e+03
7.037037e-01	3.804656e+03
7.047047e-01	3.808391e+03
7.057057e-01	3.812126e+03
7.067067e-01	3.815861e+03
7.077077e-01	3.819596e+03
7.087087e-01	3.823331e+03
7.097097e-01	3.827066e+03
7.107107e-01	3.830801e+03
7.117117e-01	3.834535e+03
7.127127e-01	3.838270e+03
7.137137e-01	3.842005e+03
7.147147e-01	3.845740e+03
7.157157e-01	3.849475e+03
7.167167e-01	3.853210e+03
7.177177e-01	3.856945e+03
7.187187e-01	3.860680e+03
7.197197e-01	3.864415e+03
7.207207e-01	3.868150e+03
7.217217e-01	3.871885e+03
7.227227e-01	3.875620e+03
7.237237e-01	3.879355e+03
7.247247e-01	3.883090e+03
7.257257e-01	3.886825e+03
7.267267e-01	3.890560e+03
7.277277e-01	3.894294e+03
7.287287e-01	3.898029e+03
7.297297e-01	3.901764e+03
7.307307e-01	3.905499e+03
7.317317e-01	3.909234e+03
7.327327e-01	3.912969e+03
7.337337e-01	3.916704e+03
7.347347e-01	3.920439e+03
7.357357e-01	3.924174e+03
7.367367e-01	3.927909e+03
7.377377e-01	3.931644e+03
7.387387e-01	3.935379e+03
7.397397e-01	3.939114e+03
7.407407e-01	3.942849e+03
7.417417e-01	3.946584e+03
7.427427e-01	3.950319e+03
7.437437e-01	3.954053e+03
7.447447e-01	3.957788e+03
7.457457e-01	3.961523e+03
7.467467e-01	3.965258e+03
7.477477e-01	3.968993e+03
7.487487e-01	3.972728e+03
7.497497e-01	3.976463e+03
7.507508e-01	3.980198e+03
7.517518e-01	3.983933e+03
7.527528e-01	3.987668e+03
7.537538e-01	3.991403e+03
7.547548e-01	3.995138e+03
7.557558e-01	3.998873e+03
7.567568e-01	4.002608e+03
7.577578e-01	4.006343e+03
7.587588e-01	4.010078e+03
7.597598e-01	4.013812e+03
7.607608e-01	4.017547e+03
7.617618e-01	4.021282e+03
7.627628e-01	4.025017e+03
7.637638e-01	4.028752e+03
7.647648e-01	4.032487e+03
7.657658e-01	4.036222e+03
7.667668e-01	4.039957e+03
7.677678e-01	4.043692e+03
7.687688e-01	4.047427e+03
7.697698e-01	4.051162e+03
7.707708e-01	4.055397e+03
7.717718e-01	4.060165e+03
7.727728e-01	4.064933e+03
7.737738e-01	4.069701e+03
7.747748e-01	4.074470e+03
