# x_val	y_val	p(x,y)
0.000000e+00	1.501396e+03	1.339168e-06
0.000000e+00	1.504374e+03	1.356481e-06
0.000000e+00	1.507353e+03	1.373986e-06
0.000000e+00	1.510331e+03	1.391684e-06
0.000000e+00	1.513309e+03	1.409577e-06
0.000000e+00	1.516288e+03	1.427667e-06
0.000000e+00	1.519266e+03	1.445955e-06
0.000000e+00	1.522244e+03	1.464443e-06
0.000000e+00	1.525222e+03	1.483132e-06
0.000000e+00	1.528201e+03	1.502025e-06
0.000000e+00	1.531179e+03	1.521123e-06
0.000000e+00	1.534157e+03	1.540427e-06
0.000000e+00	1.537136e+03	1.559940e-06
0.000000e+00	1.540114e+03	1.579663e-06
0.000000e+00	1.543092e+03	1.599598e-06
0.000000e+00	1.546071e+03	1.619747e-06
0.000000e+00	1.549049e+03	1.640111e-06
0.000000e+00	1.552027e+03	1.660692e-06
0.000000e+00	1.555005e+03	1.681492e-06
0.000000e+00	1.557984e+03	1.702512e-06
0.000000e+00	1.560962e+03	1.723755e-06
0.000000e+00	1.563940e+03	1.745222e-06
0.000000e+00	1.566919e+03	1.766915e-06
0.000000e+00	1.569897e+03	1.788836e-06
0.000000e+00	1.572875e+03	1.810986e-06
0.000000e+00	1.575853e+03	1.833368e-06
0.000000e+00	1.578832e+03	1.855983e-06
0.000000e+00	1.581810e+03	1.878832e-06
0.000000e+00	1.584788e+03	1.901919e-06
0.000000e+00	1.587767e+03	1.925244e-06
0.000000e+00	1.590745e+03	1.948809e-06
0.000000e+00	1.593723e+03	1.972617e-06
0.000000e+00	1.596701e+03	1.996668e-06
0.000000e+00	1.599680e+03	2.020966e-06
0.000000e+00	1.602658e+03	2.045511e-06
0.000000e+00	1.605636e+03	2.070306e-06
0.000000e+00	1.608615e+03	2.095352e-06
0.000000e+00	1.611593e+03	2.120652e-06
0.000000e+00	1.614571e+03	2.146207e-06
0.000000e+00	1.617549e+03	2.172019e-06
0.000000e+00	1.620528e+03	2.198089e-06
0.000000e+00	1.623506e+03	2.224421e-06
0.000000e+00	1.626484e+03	2.251015e-06
0.000000e+00	1.629463e+03	2.277874e-06
0.000000e+00	1.632441e+03	2.304999e-06
0.000000e+00	1.635419e+03	2.332393e-06
0.000000e+00	1.638397e+03	2.360057e-06
0.000000e+00	1.641376e+03	2.387993e-06
0.000000e+00	1.644354e+03	2.416203e-06
0.000000e+00	1.647332e+03	2.444689e-06
0.000000e+00	1.650311e+03	2.473453e-06
0.000000e+00	1.653289e+03	2.502497e-06
0.000000e+00	1.656267e+03	2.531823e-06
0.000000e+00	1.659246e+03	2.561432e-06
0.000000e+00	1.662224e+03	2.591326e-06
0.000000e+00	1.665202e+03	2.621508e-06
0.000000e+00	1.668180e+03	2.651980e-06
0.000000e+00	1.671159e+03	2.682743e-06
0.000000e+00	1.674137e+03	2.713799e-06
0.000000e+00	1.677115e+03	2.745150e-06
0.000000e+00	1.680094e+03	2.776799e-06
0.000000e+00	1.683072e+03	2.808746e-06
0.000000e+00	1.686050e+03	2.840994e-06
0.000000e+00	1.689028e+03	2.873546e-06
0.000000e+00	1.692007e+03	2.906402e-06
0.000000e+00	1.694985e+03	2.939565e-06
0.000000e+00	1.697963e+03	2.973037e-06
0.000000e+00	1.700942e+03	3.006819e-06
0.000000e+00	1.703920e+03	3.040914e-06
0.000000e+00	1.706898e+03	3.075324e-06
0.000000e+00	1.709876e+03	3.110050e-06
0.000000e+00	1.712855e+03	3.145094e-06
0.000000e+00	1.715833e+03	3.180459e-06
0.000000e+00	1.718811e+03	3.216146e-06
0.000000e+00	1.721790e+03	3.252158e-06
0.000000e+00	1.724768e+03	3.288495e-06
0.000000e+00	1.727746e+03	3.325161e-06
0.000000e+00	1.730724e+03	3.362157e-06
0.000000e+00	1.733703e+03	3.399484e-06
0.000000e+00	1.736681e+03	3.437146e-06
0.000000e+00	1.739659e+03	3.475143e-06
0.000000e+00	1.742638e+03	3.513478e-06
0.000000e+00	1.745616e+03	3.552153e-06
0.000000e+00	1.748594e+03	3.591169e-06
0.000000e+00	1.751572e+03	3.630528e-06
0.000000e+00	1.754551e+03	3.670233e-06
0.000000e+00	1.757529e+03	3.710286e-06
0.000000e+00	1.760507e+03	3.750687e-06
0.000000e+00	1.763486e+03	3.791440e-06
