# q	y_q
5.375375e-01	4.645081e+03
5.385385e-01	4.648011e+03
5.395395e-01	4.650940e+03
5.405405e-01	4.653869e+03
5.415415e-01	4.656799e+03
5.425425e-01	4.659728e+03
5.435435e-01	4.662657e+03
5.445445e-01	4.665587e+03
5.455455e-01	4.668516e+03
5.465465e-01	4.671446e+03
5.475475e-01	4.674375e+03
5.485485e-01	4.677304e+03
5.495495e-01	4.680234e+03
5.505506e-01	4.683163e+03
5.515516e-01	4.686093e+03
5.525526e-01	4.689022e+03
5.535536e-01	4.691951e+03
5.545546e-01	4.694881e+03
5.555556e-01	4.697810e+03
5.565566e-01	4.700739e+03
5.575576e-01	4.703669e+03
5.585586e-01	4.706598e+03
5.595596e-01	4.709528e+03
5.605606e-01	4.712457e+03
5.615616e-01	4.715386e+03
5.625626e-01	4.718316e+03
5.635636e-01	4.721245e+03
5.645646e-01	4.724175e+03
5.655656e-01	4.727104e+03
5.665666e-01	4.730033e+03
5.675676e-01	4.732963e+03
5.685686e-01	4.735892e+03
5.695696e-01	4.738822e+03
5.705706e-01	4.741751e+03
5.715716e-01	4.744680e+03
5.725726e-01	4.747610e+03
5.735736e-01	4.750539e+03
5.745746e-01	4.753468e+03
5.755756e-01	4.756398e+03
5.765766e-01	4.759327e+03
5.775776e-01	4.762257e+03
5.785786e-01	4.765186e+03
5.795796e-01	4.768115e+03
5.805806e-01	4.771045e+03
5.815816e-01	4.773974e+03
5.825826e-01	4.776904e+03
5.835836e-01	4.779833e+03
5.845846e-01	4.782762e+03
5.855856e-01	4.785692e+03
5.865866e-01	4.788621e+03
5.875876e-01	4.791550e+03
5.885886e-01	4.794480e+03
5.895896e-01	4.797409e+03
5.905906e-01	4.800339e+03
5.915916e-01	4.803268e+03
5.925926e-01	4.806197e+03
5.935936e-01	4.809127e+03
5.945946e-01	4.812056e+03
5.955956e-01	4.814986e+03
5.965966e-01	4.817915e+03
5.975976e-01	4.820844e+03
5.985986e-01	4.823774e+03
5.995996e-01	4.826703e+03
6.006006e-01	4.829633e+03
6.016016e-01	4.832562e+03
6.026026e-01	4.835491e+03
