# q	y_q
4.254254e-01	6.546313e+03
4.264264e-01	6.551893e+03
4.274274e-01	6.557472e+03
4.284284e-01	6.563052e+03
4.294294e-01	6.568631e+03
4.304304e-01	6.574211e+03
4.314314e-01	6.579790e+03
4.324324e-01	6.585370e+03
4.334334e-01	6.590949e+03
4.344344e-01	6.596529e+03
4.354354e-01	6.602108e+03
4.364364e-01	6.607688e+03
4.374374e-01	6.613267e+03
4.384384e-01	6.618847e+03
4.394394e-01	6.624426e+03
4.404404e-01	6.630006e+03
4.414414e-01	6.635585e+03
4.424424e-01	6.641165e+03
4.434434e-01	6.646744e+03
4.444444e-01	6.652324e+03
4.454454e-01	6.657903e+03
4.464464e-01	6.663483e+03
4.474474e-01	6.669062e+03
4.484484e-01	6.674642e+03
4.494494e-01	6.680221e+03
4.504505e-01	6.685801e+03
4.514515e-01	6.691380e+03
4.524525e-01	6.696960e+03
4.534535e-01	6.702539e+03
4.544545e-01	6.708119e+03
4.554555e-01	6.713698e+03
4.564565e-01	6.719278e+03
4.574575e-01	6.724857e+03
4.584585e-01	6.730437e+03
4.594595e-01	6.736016e+03
4.604605e-01	6.741596e+03
4.614615e-01	6.747175e+03
4.624625e-01	6.752755e+03
4.634635e-01	6.758334e+03
4.644645e-01	6.763914e+03
4.654655e-01	6.769493e+03
4.664665e-01	6.775073e+03
4.674675e-01	6.780652e+03
4.684685e-01	6.786232e+03
4.694695e-01	6.791811e+03
4.704705e-01	6.797391e+03
4.714715e-01	6.802970e+03
4.724725e-01	6.808550e+03
4.734735e-01	6.814129e+03
4.744745e-01	6.819709e+03
4.754755e-01	6.825288e+03
4.764765e-01	6.830868e+03
4.774775e-01	6.836447e+03
4.784785e-01	6.842027e+03
4.794795e-01	6.847606e+03
4.804805e-01	6.853186e+03
4.814815e-01	6.858765e+03
4.824825e-01	6.864345e+03
4.834835e-01	6.869924e+03
4.844845e-01	6.875504e+03
4.854855e-01	6.881093e+03
4.864865e-01	6.886686e+03
4.874875e-01	6.892278e+03
4.884885e-01	6.897871e+03
4.894895e-01	6.903463e+03
4.904905e-01	6.909056e+03
4.914915e-01	6.914648e+03
4.924925e-01	6.920241e+03
4.934935e-01	6.925833e+03
4.944945e-01	6.931426e+03
4.954955e-01	6.937018e+03
4.964965e-01	6.942611e+03
4.974975e-01	6.948203e+03
4.984985e-01	6.953795e+03
4.994995e-01	6.959388e+03
5.005005e-01	6.964980e+03
5.015015e-01	6.970573e+03
5.025025e-01	6.976165e+03
5.035035e-01	6.981758e+03
5.045045e-01	6.987350e+03
5.055055e-01	6.992943e+03
5.065065e-01	6.998535e+03
5.075075e-01	7.004128e+03
5.085085e-01	7.009720e+03
5.095095e-01	7.015312e+03
5.105105e-01	7.020905e+03
5.115115e-01	7.026497e+03
5.125125e-01	7.032090e+03
5.135135e-01	7.037682e+03
5.145145e-01	7.043275e+03
5.155155e-01	7.048867e+03
5.165165e-01	7.054460e+03
5.175175e-01	7.060052e+03
5.185185e-01	7.065645e+03
5.195195e-01	7.071237e+03
5.205205e-01	7.076829e+03
5.215215e-01	7.082422e+03
5.225225e-01	7.088014e+03
5.235235e-01	7.093607e+03
5.245245e-01	7.099199e+03
5.255255e-01	7.104792e+03
5.265265e-01	7.110384e+03
5.275275e-01	7.115977e+03
5.285285e-01	7.121569e+03
5.295295e-01	7.127162e+03
5.305305e-01	7.132754e+03
5.315315e-01	7.138347e+03
5.325325e-01	7.143939e+03
5.335335e-01	7.149531e+03
5.345345e-01	7.155124e+03
5.355355e-01	7.160716e+03
5.365365e-01	7.166309e+03
5.375375e-01	7.171901e+03
5.385385e-01	7.177494e+03
5.395395e-01	7.183086e+03
5.405405e-01	7.188679e+03
5.415415e-01	7.194271e+03
5.425425e-01	7.199864e+03
5.435435e-01	7.205456e+03
5.445445e-01	7.211048e+03
5.455455e-01	7.216641e+03
5.465465e-01	7.222233e+03
5.475475e-01	7.227826e+03
5.485485e-01	7.233418e+03
5.495495e-01	7.239011e+03
5.505506e-01	7.244603e+03
5.515516e-01	7.250196e+03
5.525526e-01	7.255788e+03
5.535536e-01	7.261381e+03
5.545546e-01	7.266973e+03
5.555556e-01	7.272566e+03
5.565566e-01	7.278158e+03
5.575576e-01	7.283750e+03
5.585586e-01	7.289343e+03
5.595596e-01	7.294935e+03
5.605606e-01	7.300528e+03
5.615616e-01	7.306120e+03
5.625626e-01	7.311713e+03
5.635636e-01	7.317305e+03
5.645646e-01	7.322898e+03
5.655656e-01	7.328490e+03
5.665666e-01	7.334083e+03
5.675676e-01	7.339675e+03
5.685686e-01	7.345267e+03
5.695696e-01	7.350860e+03
5.705706e-01	7.356452e+03
5.715716e-01	7.362045e+03
5.725726e-01	7.367637e+03
5.735736e-01	7.373230e+03
5.745746e-01	7.378822e+03
5.755756e-01	7.384415e+03
5.765766e-01	7.390007e+03
5.775776e-01	7.395600e+03
5.785786e-01	7.401192e+03
5.795796e-01	7.406784e+03
5.805806e-01	7.412377e+03
5.815816e-01	7.417969e+03
5.825826e-01	7.423562e+03
5.835836e-01	7.429154e+03
5.845846e-01	7.434747e+03
5.855856e-01	7.440339e+03
5.865866e-01	7.445932e+03
5.875876e-01	7.451524e+03
5.885886e-01	7.457117e+03
5.895896e-01	7.462709e+03
5.905906e-01	7.468302e+03
5.915916e-01	7.473894e+03
5.925926e-01	7.479486e+03
5.935936e-01	7.485079e+03
5.945946e-01	7.490671e+03
5.955956e-01	7.496264e+03
5.965966e-01	7.501856e+03
5.975976e-01	7.507449e+03
5.985986e-01	7.513041e+03
5.995996e-01	7.518634e+03
6.006006e-01	7.524226e+03
6.016016e-01	7.529819e+03
6.026026e-01	7.535702e+03
6.036036e-01	7.541732e+03
6.046046e-01	7.547762e+03
6.056056e-01	7.553792e+03
6.066066e-01	7.559822e+03
6.076076e-01	7.565852e+03
6.086086e-01	7.571882e+03
6.096096e-01	7.577912e+03
6.106106e-01	7.583942e+03
6.116116e-01	7.589972e+03
6.126126e-01	7.596002e+03
6.136136e-01	7.602032e+03
6.146146e-01	7.608062e+03
6.156156e-01	7.614092e+03
6.166166e-01	7.620122e+03
6.176176e-01	7.626152e+03
6.186186e-01	7.632182e+03
6.196196e-01	7.638212e+03
6.206206e-01	7.644242e+03
6.216216e-01	7.650272e+03
6.226226e-01	7.656302e+03
6.236236e-01	7.662332e+03
6.246246e-01	7.668362e+03
6.256256e-01	7.674392e+03
6.266266e-01	7.680423e+03
6.276276e-01	7.686453e+03
6.286286e-01	7.692483e+03
6.296296e-01	7.698513e+03
6.306306e-01	7.704543e+03
6.316316e-01	7.710573e+03
6.326326e-01	7.716603e+03
6.336336e-01	7.722633e+03
6.346346e-01	7.728663e+03
6.356356e-01	7.734693e+03
6.366366e-01	7.740723e+03
6.376376e-01	7.746753e+03
6.386386e-01	7.752783e+03
6.396396e-01	7.758813e+03
6.406406e-01	7.764843e+03
6.416416e-01	7.770873e+03
6.426426e-01	7.776903e+03
6.436436e-01	7.782933e+03
6.446446e-01	7.788963e+03
6.456456e-01	7.794993e+03
6.466466e-01	7.801023e+03
6.476476e-01	7.807053e+03
6.486486e-01	7.813083e+03
6.496496e-01	7.819113e+03
6.506507e-01	7.825143e+03
6.516517e-01	7.831173e+03
6.526527e-01	7.837203e+03
6.536537e-01	7.843233e+03
6.546547e-01	7.849263e+03
6.556557e-01	7.855293e+03
6.566567e-01	7.861323e+03
6.576577e-01	7.867353e+03
6.586587e-01	7.873383e+03
6.596597e-01	7.879413e+03
6.606607e-01	7.885443e+03
6.616617e-01	7.891473e+03
6.626627e-01	7.897503e+03
6.636637e-01	7.903533e+03
6.646647e-01	7.909563e+03
6.656657e-01	7.915593e+03
6.666667e-01	7.921623e+03
6.676677e-01	7.927654e+03
6.686687e-01	7.933684e+03
6.696697e-01	7.939714e+03
6.706707e-01	7.945744e+03
6.716717e-01	7.951774e+03
6.726727e-01	7.957804e+03
6.736737e-01	7.963834e+03
6.746747e-01	7.969864e+03
6.756757e-01	7.975894e+03
6.766767e-01	7.981924e+03
6.776777e-01	7.987954e+03
6.786787e-01	7.993984e+03
6.796797e-01	8.000014e+03
6.806807e-01	8.006044e+03
6.816817e-01	8.012074e+03
6.826827e-01	8.018104e+03
6.836837e-01	8.024134e+03
6.846847e-01	8.030164e+03
6.856857e-01	8.036194e+03
6.866867e-01	8.042224e+03
6.876877e-01	8.048254e+03
6.886887e-01	8.054284e+03
6.896897e-01	8.060314e+03
6.906907e-01	8.066344e+03
6.916917e-01	8.072374e+03
6.926927e-01	8.078404e+03
6.936937e-01	8.084434e+03
6.946947e-01	8.090464e+03
6.956957e-01	8.096494e+03
6.966967e-01	8.102524e+03
6.976977e-01	8.108554e+03
6.986987e-01	8.114584e+03
6.996997e-01	8.120614e+03
7.007007e-01	8.126644e+03
7.017017e-01	8.132674e+03
7.027027e-01	8.138704e+03
7.037037e-01	8.144734e+03
7.047047e-01	8.150764e+03
7.057057e-01	8.156794e+03
7.067067e-01	8.162824e+03
7.077077e-01	8.168854e+03
7.087087e-01	8.174885e+03
7.097097e-01	8.180915e+03
7.107107e-01	8.186996e+03
7.117117e-01	8.193994e+03
7.127127e-01	8.200992e+03
7.137137e-01	8.207990e+03
7.147147e-01	8.214988e+03
7.157157e-01	8.221986e+03
7.167167e-01	8.228984e+03
7.177177e-01	8.235982e+03
7.187187e-01	8.242980e+03
7.197197e-01	8.249978e+03
7.207207e-01	8.256976e+03
7.217217e-01	8.263974e+03
7.227227e-01	8.270971e+03
7.237237e-01	8.277969e+03
7.247247e-01	8.284967e+03
7.257257e-01	8.291965e+03
7.267267e-01	8.298963e+03
7.277277e-01	8.305961e+03
7.287287e-01	8.312959e+03
7.297297e-01	8.319957e+03
7.307307e-01	8.326955e+03
7.317317e-01	8.333953e+03
7.327327e-01	8.340951e+03
7.337337e-01	8.347949e+03
7.347347e-01	8.354947e+03
7.357357e-01	8.361945e+03
7.367367e-01	8.368943e+03
7.377377e-01	8.375941e+03
7.387387e-01	8.382939e+03
7.397397e-01	8.389937e+03
7.407407e-01	8.396934e+03
7.417417e-01	8.403932e+03
7.427427e-01	8.410930e+03
7.437437e-01	8.417928e+03
7.447447e-01	8.424926e+03
7.457457e-01	8.431924e+03
7.467467e-01	8.438922e+03
7.477477e-01	8.445920e+03
7.487487e-01	8.452918e+03
7.497497e-01	8.459916e+03
7.507508e-01	8.466914e+03
7.517518e-01	8.473912e+03
7.527528e-01	8.480910e+03
7.537538e-01	8.487908e+03
7.547548e-01	8.494906e+03
7.557558e-01	8.501904e+03
7.567568e-01	8.508902e+03
7.577578e-01	8.515899e+03
7.587588e-01	8.522897e+03
7.597598e-01	8.529895e+03
7.607608e-01	8.536893e+03
7.617618e-01	8.543891e+03
7.627628e-01	8.550889e+03
7.637638e-01	8.557887e+03
7.647648e-01	8.564885e+03
7.657658e-01	8.571883e+03
7.667668e-01	8.578881e+03
7.677678e-01	8.585879e+03
7.687688e-01	8.592877e+03
7.697698e-01	8.599875e+03
7.707708e-01	8.606873e+03
7.717718e-01	8.613871e+03
7.727728e-01	8.620869e+03
7.737738e-01	8.627867e+03
7.747748e-01	8.634864e+03
7.757758e-01	8.641862e+03
7.767768e-01	8.648860e+03
7.777778e-01	8.655858e+03
7.787788e-01	8.662856e+03
7.797798e-01	8.669854e+03
7.807808e-01	8.676852e+03
7.817818e-01	8.683850e+03
7.827828e-01	8.690848e+03
7.837838e-01	8.697846e+03
7.847848e-01	8.704844e+03
7.857858e-01	8.711842e+03
7.867868e-01	8.718840e+03
7.877878e-01	8.725838e+03
7.887888e-01	8.732836e+03
7.897898e-01	8.739834e+03
7.907908e-01	8.746832e+03
7.917918e-01	8.753830e+03
7.927928e-01	8.760827e+03
7.937938e-01	8.767825e+03
7.947948e-01	8.774823e+03
7.957958e-01	8.781821e+03
7.967968e-01	8.788819e+03
7.977978e-01	8.795817e+03
7.987988e-01	8.802815e+03
7.997998e-01	8.809813e+03
8.008008e-01	8.816811e+03
8.018018e-01	8.823809e+03
8.028028e-01	8.830807e+03
8.038038e-01	8.837805e+03
8.048048e-01	8.845798e+03
8.058058e-01	8.854939e+03
8.068068e-01	8.864079e+03
8.078078e-01	8.873220e+03
8.088088e-01	8.882361e+03
8.098098e-01	8.891502e+03
8.108108e-01	8.900643e+03
8.118118e-01	8.909783e+03
8.128128e-01	8.918924e+03
8.138138e-01	8.928065e+03
8.148148e-01	8.937206e+03
8.158158e-01	8.946347e+03
8.168168e-01	8.955487e+03
8.178178e-01	8.964628e+03
8.188188e-01	8.973769e+03
8.198198e-01	8.982910e+03
8.208208e-01	8.992051e+03
