# q	x_q
5.895896e-01	1.409735e+00
5.905906e-01	1.414102e+00
5.915916e-01	1.418469e+00
5.925926e-01	1.422836e+00
5.935936e-01	1.427203e+00
5.945946e-01	1.431571e+00
5.955956e-01	1.435938e+00
5.965966e-01	1.440305e+00
5.975976e-01	1.444672e+00
5.985986e-01	1.449039e+00
5.995996e-01	1.453406e+00
6.006006e-01	1.457774e+00
6.016016e-01	1.462141e+00
6.026026e-01	1.466508e+00
6.036036e-01	1.470875e+00
6.046046e-01	1.475242e+00
6.056056e-01	1.479609e+00
6.066066e-01	1.483976e+00
6.076076e-01	1.488344e+00
6.086086e-01	1.492711e+00
6.096096e-01	1.497078e+00
6.106106e-01	1.501445e+00
6.116116e-01	1.505812e+00
6.126126e-01	1.510179e+00
6.136136e-01	1.514547e+00
6.146146e-01	1.518914e+00
6.156156e-01	1.523281e+00
6.166166e-01	1.527648e+00
6.176176e-01	1.532015e+00
6.186186e-01	1.536382e+00
6.196196e-01	1.540750e+00
6.206206e-01	1.545117e+00
6.216216e-01	1.549484e+00
6.226226e-01	1.553851e+00
6.236236e-01	1.558218e+00
6.246246e-01	1.562585e+00
6.256256e-01	1.566953e+00
6.266266e-01	1.571320e+00
6.276276e-01	1.575687e+00
6.286286e-01	1.580054e+00
6.296296e-01	1.584421e+00
6.306306e-01	1.588788e+00
6.316316e-01	1.593156e+00
6.326326e-01	1.597523e+00
6.336336e-01	1.601890e+00
6.346346e-01	1.606257e+00
6.356356e-01	1.610624e+00
6.366366e-01	1.614991e+00
6.376376e-01	1.619359e+00
6.386386e-01	1.623726e+00
6.396396e-01	1.628093e+00
6.406406e-01	1.632460e+00
6.416416e-01	1.636827e+00
6.426426e-01	1.641194e+00
6.436436e-01	1.645562e+00
6.446446e-01	1.649929e+00
6.456456e-01	1.654296e+00
6.466466e-01	1.658663e+00
6.476476e-01	1.663030e+00
6.486486e-01	1.667397e+00
6.496496e-01	1.671765e+00
6.506507e-01	1.676132e+00
6.516517e-01	1.680499e+00
6.526527e-01	1.684866e+00
6.536537e-01	1.689233e+00
6.546547e-01	1.693600e+00
6.556557e-01	1.697968e+00
6.566567e-01	1.702335e+00
6.576577e-01	1.706702e+00
6.586587e-01	1.711069e+00
6.596597e-01	1.715436e+00
6.606607e-01	1.719803e+00
6.616617e-01	1.724171e+00
6.626627e-01	1.728538e+00
